View,Side,Part,Area,x,y
Front,Right,Adductors,Front Right Adductors,109,361
Front,Right,Adductors,Front Right Adductors,109,359
Front,Right,Adductors,Front Right Adductors,108,359
Front,Right,Adductors,Front Right Adductors,108,356
Front,Right,Adductors,Front Right Adductors,107,356
Front,Right,Adductors,Front Right Adductors,107,353
Front,Right,Adductors,Front Right Adductors,106,353
Front,Right,Adductors,Front Right Adductors,106,351
Front,Right,Adductors,Front Right Adductors,105,351
Front,Right,Adductors,Front Right Adductors,105,349
Front,Right,Adductors,Front Right Adductors,104,349
Front,Right,Adductors,Front Right Adductors,104,346
Front,Right,Adductors,Front Right Adductors,103,346
Front,Right,Adductors,Front Right Adductors,103,343
Front,Right,Adductors,Front Right Adductors,102,343
Front,Right,Adductors,Front Right Adductors,102,340
Front,Right,Adductors,Front Right Adductors,101,340
Front,Right,Adductors,Front Right Adductors,101,337
Front,Right,Adductors,Front Right Adductors,100,337
Front,Right,Adductors,Front Right Adductors,100,334
Front,Right,Adductors,Front Right Adductors,99,334
Front,Right,Adductors,Front Right Adductors,99,331
Front,Right,Adductors,Front Right Adductors,98,331
Front,Right,Adductors,Front Right Adductors,98,329
Front,Right,Quads,Front Right Quads,90,329
Front,Right,Quads,Front Right Quads,90,330
Front,Right,Quads,Front Right Quads,91,330
Front,Right,Quads,Front Right Quads,91,332
Front,Right,Quads,Front Right Quads,92,332
Front,Right,Quads,Front Right Quads,92,335
Front,Right,Quads,Front Right Quads,93,335
Front,Right,Quads,Front Right Quads,93,337
Front,Right,Quads,Front Right Quads,94,337
Front,Right,Quads,Front Right Quads,94,340
Front,Right,Quads,Front Right Quads,95,340
Front,Right,Quads,Front Right Quads,95,345
Front,Right,Quads,Front Right Quads,96,345
Front,Right,Quads,Front Right Quads,96,346
Front,Right,Quads,Front Right Quads,97,346
Front,Right,Quads,Front Right Quads,97,350
Front,Right,Quads,Front Right Quads,98,350
Front,Right,Quads,Front Right Quads,98,353
Front,Right,Quads,Front Right Quads,99,353
Front,Right,Quads,Front Right Quads,99,355
Front,Right,Quads,Front Right Quads,100,355
Front,Right,Quads,Front Right Quads,100,358
Front,Right,Quads,Front Right Quads,101,358
Front,Right,Quads,Front Right Quads,101,361
Front,Right,Quads,Front Right Quads,102,361
Front,Right,Quads,Front Right Quads,102,362
Front,Right,Quads,Front Right Quads,103,362
Front,Right,Quads,Front Right Quads,103,365
Front,Right,Quads,Front Right Quads,104,365
Front,Right,Quads,Front Right Quads,104,368
Front,Right,Quads,Front Right Quads,105,368
Front,Right,Quads,Front Right Quads,105,371
Front,Right,Quads,Front Right Quads,106,371
Front,Right,Quads,Front Right Quads,106,374
Front,Right,Quads,Front Right Quads,107,374
Front,Right,Quads,Front Right Quads,107,377
Front,Right,Quads,Front Right Quads,108,377
Front,Right,Quads,Front Right Quads,108,380
Front,Right,Quads,Front Right Quads,109,380
Front,Right,Quads,Front Right Quads,109,381
Front,Right,Quads,Front Right Quads,108,381
Front,Right,Quads,Front Right Quads,108,389
Front,Right,Quads,Front Right Quads,107,389
Front,Right,Quads,Front Right Quads,107,398
Front,Right,Quads,Front Right Quads,106,398
Front,Right,Quads,Front Right Quads,106,403
Front,Right,Quads,Front Right Quads,105,403
Front,Right,Quads,Front Right Quads,105,410
Front,Right,Quads,Front Right Quads,104,410
Front,Right,Quads,Front Right Quads,104,415
Front,Right,Quads,Front Right Quads,103,415
Front,Right,Quads,Front Right Quads,103,423
Front,Right,Quads,Front Right Quads,70,423
Front,Right,Quads,Front Right Quads,70,424
Front,Right,Quads,Front Right Quads,70,413
Front,Right,Quads,Front Right Quads,69,413
Front,Right,Quads,Front Right Quads,69,396
Front,Right,Quads,Front Right Quads,68,396
Front,Right,Quads,Front Right Quads,68,377
Front,Right,Quads,Front Right Quads,67,377
Front,Right,Quads,Front Right Quads,67,337
Front,Right,Quads,Front Right Quads,68,337
Front,Right,Quads,Front Right Quads,68,329
Front,Right,Hip,Front Right Hip,84,313
Front,Right,Hip,Front Right Hip,85,313
Front,Right,Hip,Front Right Hip,85,316
Front,Right,Hip,Front Right Hip,86,316
Front,Right,Hip,Front Right Hip,86,319
Front,Right,Hip,Front Right Hip,87,319
Front,Right,Hip,Front Right Hip,87,322
Front,Right,Hip,Front Right Hip,88,322
Front,Right,Hip,Front Right Hip,88,324
Front,Right,Hip,Front Right Hip,89,324
Front,Right,Hip,Front Right Hip,68,324
Front,Right,Hip,Front Right Hip,68,323
Front,Right,Hip,Front Right Hip,69,323
Front,Right,Hip,Front Right Hip,69,317
Front,Right,Hip,Front Right Hip,70,317
Front,Right,Hip,Front Right Hip,70,309
Front,Right,Hip,Front Right Hip,71,309
Front,Right,Hip,Front Right Hip,71,299
Front,Right,Hip,Front Right Hip,72,299
Front,Right,Hip,Front Right Hip,72,297
Front,Right,Hip,Front Right Hip,73,297
Front,Right,Hip,Front Right Hip,73,293
Front,Right,Hip,Front Right Hip,73,294
Front,Right,Hip,Front Right Hip,74,294
Front,Right,Hip,Front Right Hip,74,295
Front,Right,Hip,Front Right Hip,75,295
Front,Right,Hip,Front Right Hip,75,296
Front,Right,Hip,Front Right Hip,76,296
Front,Right,Hip,Front Right Hip,76,297
Front,Right,Hip,Front Right Hip,78,297
Front,Right,Hip,Front Right Hip,78,298
Front,Right,Hip,Front Right Hip,79,298
Front,Right,Hip,Front Right Hip,79,300
Front,Right,Hip,Front Right Hip,80,300
Front,Right,Hip,Front Right Hip,80,301
Front,Right,Hip,Front Right Hip,81,301
Front,Right,Hip,Front Right Hip,81,303
Front,Right,Hip,Front Right Hip,82,303
Front,Right,Hip,Front Right Hip,82,307
Front,Right,Hip,Front Right Hip,83,307
Front,Right,Hip,Front Right Hip,83,309
Front,Right,Wrist,Front Right Wrist,24,304
Front,Right,Wrist,Front Right Wrist,24,303
Front,Right,Wrist,Front Right Wrist,25,303
Front,Right,Wrist,Front Right Wrist,25,304
Front,Right,Wrist,Front Right Wrist,26,304
Front,Right,Wrist,Front Right Wrist,26,305
Front,Right,Wrist,Front Right Wrist,30,305
Front,Right,Wrist,Front Right Wrist,30,308
Front,Right,Wrist,Front Right Wrist,29,308
Front,Right,Wrist,Front Right Wrist,29,312
Front,Right,Wrist,Front Right Wrist,19,312
Front,Right,Wrist,Front Right Wrist,19,303
Front,Right,Wrist,Front Right Wrist,19,304
Front,Left,Wrist,Front Left Wrist,215,304
Front,Left,Wrist,Front Left Wrist,219,304
Front,Left,Wrist,Front Left Wrist,219,305
Front,Left,Wrist,Front Left Wrist,220,305
Front,Left,Wrist,Front Left Wrist,220,312
Front,Left,Wrist,Front Left Wrist,210,312
Front,Left,Wrist,Front Left Wrist,210,308
Front,Left,Wrist,Front Left Wrist,209,308
Front,Left,Wrist,Front Left Wrist,209,305
Front,Left,Wrist,Front Left Wrist,213,305
Front,Left,Wrist,Front Left Wrist,213,304
Front,Left,Wrist,Front Left Wrist,214,304
Front,Left,Wrist,Front Left Wrist,214,303
Front,Left,Hand,Front Left Hand,221,318
Front,Left,Hand,Front Left Hand,221,328
Front,Left,Hand,Front Left Hand,222,328
Front,Left,Hand,Front Left Hand,222,342
Front,Left,Hand,Front Left Hand,223,342
Front,Left,Hand,Front Left Hand,222,342
Front,Left,Hand,Front Left Hand,222,346
Front,Left,Hand,Front Left Hand,221,346
Front,Left,Hand,Front Left Hand,221,349
Front,Left,Hand,Front Left Hand,220,349
Front,Left,Hand,Front Left Hand,220,350
Front,Left,Hand,Front Left Hand,219,350
Front,Left,Hand,Front Left Hand,219,351
Front,Left,Hand,Front Left Hand,218,351
Front,Left,Hand,Front Left Hand,218,353
Front,Left,Hand,Front Left Hand,217,353
Front,Left,Hand,Front Left Hand,217,354
Front,Left,Hand,Front Left Hand,216,354
Front,Left,Hand,Front Left Hand,216,356
Front,Left,Hand,Front Left Hand,215,356
Front,Left,Hand,Front Left Hand,215,357
Front,Left,Hand,Front Left Hand,212,357
Front,Left,Hand,Front Left Hand,212,358
Front,Left,Hand,Front Left Hand,211,358
Front,Left,Hand,Front Left Hand,211,359
Front,Left,Hand,Front Left Hand,207,359
Front,Left,Hand,Front Left Hand,209,359
Front,Left,Hand,Front Left Hand,209,358
Front,Left,Hand,Front Left Hand,210,358
Front,Left,Hand,Front Left Hand,210,357
Front,Left,Hand,Front Left Hand,212,357
Front,Left,Hand,Front Left Hand,212,356
Front,Left,Hand,Front Left Hand,213,356
Front,Left,Hand,Front Left Hand,213,355
Front,Left,Hand,Front Left Hand,214,355
Front,Left,Hand,Front Left Hand,214,353
Front,Left,Hand,Front Left Hand,215,353
Front,Left,Hand,Front Left Hand,215,351
Front,Left,Hand,Front Left Hand,216,351
Front,Left,Hand,Front Left Hand,216,345
Front,Left,Hand,Front Left Hand,217,345
Front,Left,Hand,Front Left Hand,217,342
Front,Left,Hand,Front Left Hand,216,342
Front,Left,Hand,Front Left Hand,216,338
Front,Left,Hand,Front Left Hand,215,338
Front,Left,Hand,Front Left Hand,215,337
Front,Left,Hand,Front Left Hand,214,337
Front,Left,Hand,Front Left Hand,214,336
Front,Left,Hand,Front Left Hand,210,336
Front,Left,Hand,Front Left Hand,210,337
Front,Left,Hand,Front Left Hand,209,337
Front,Left,Hand,Front Left Hand,209,338
Front,Left,Hand,Front Left Hand,208,338
Front,Left,Hand,Front Left Hand,208,339
Front,Left,Hand,Front Left Hand,207,339
Front,Left,Hand,Front Left Hand,207,342
Front,Left,Hand,Front Left Hand,206,342
Front,Left,Hand,Front Left Hand,206,353
Front,Left,Hand,Front Left Hand,206,352
Front,Left,Hand,Front Left Hand,205,352
Front,Left,Hand,Front Left Hand,205,324
Front,Left,Hand,Front Left Hand,204,324
Front,Left,Hand,Front Left Hand,206,324
Front,Left,Hand,Front Left Hand,206,322
Front,Left,Hand,Front Left Hand,208,322
Front,Left,Hand,Front Left Hand,208,319
Front,Left,Hand,Front Left Hand,211,319
Front,Left,Hand,Front Left Hand,211,318
Front,Right,Hand,Front Right Hand,32,325
Front,Right,Hand,Front Right Hand,33,325
Front,Right,Hand,Front Right Hand,33,353
Front,Right,Hand,Front Right Hand,33,350
Front,Right,Hand,Front Right Hand,32,350
Front,Right,Hand,Front Right Hand,32,339
Front,Right,Hand,Front Right Hand,31,339
Front,Right,Hand,Front Right Hand,31,338
Front,Right,Hand,Front Right Hand,30,338
Front,Right,Hand,Front Right Hand,30,337
Front,Right,Hand,Front Right Hand,28,337
Front,Right,Hand,Front Right Hand,28,336
Front,Right,Hand,Front Right Hand,25,336
Front,Right,Hand,Front Right Hand,25,337
Front,Right,Hand,Front Right Hand,24,337
Front,Right,Hand,Front Right Hand,24,338
Front,Right,Hand,Front Right Hand,22,338
Front,Right,Hand,Front Right Hand,22,341
Front,Right,Hand,Front Right Hand,21,341
Front,Right,Hand,Front Right Hand,21,345
Front,Right,Hand,Front Right Hand,22,345
Front,Right,Hand,Front Right Hand,22,351
Front,Right,Hand,Front Right Hand,23,351
Front,Right,Hand,Front Right Hand,23,352
Front,Right,Hand,Front Right Hand,24,352
Front,Right,Hand,Front Right Hand,24,354
Front,Right,Hand,Front Right Hand,25,354
Front,Right,Hand,Front Right Hand,25,355
Front,Right,Hand,Front Right Hand,26,355
Front,Right,Hand,Front Right Hand,26,356
Front,Right,Hand,Front Right Hand,27,356
Front,Right,Hand,Front Right Hand,27,357
Front,Right,Hand,Front Right Hand,28,357
Front,Right,Hand,Front Right Hand,28,358
Front,Right,Hand,Front Right Hand,30,358
Front,Right,Hand,Front Right Hand,30,359
Front,Right,Hand,Front Right Hand,32,359
Front,Right,Hand,Front Right Hand,32,360
Front,Right,Hand,Front Right Hand,34,360
Front,Right,Hand,Front Right Hand,32,360
Front,Right,Hand,Front Right Hand,32,359
Front,Right,Hand,Front Right Hand,27,359
Front,Right,Hand,Front Right Hand,27,360
Front,Right,Hand,Front Right Hand,27,358
Front,Right,Hand,Front Right Hand,26,358
Front,Right,Hand,Front Right Hand,26,357
Front,Right,Hand,Front Right Hand,24,357
Front,Right,Hand,Front Right Hand,24,356
Front,Right,Hand,Front Right Hand,23,356
Front,Right,Hand,Front Right Hand,23,355
Front,Right,Hand,Front Right Hand,22,355
Front,Right,Hand,Front Right Hand,22,354
Front,Right,Hand,Front Right Hand,21,354
Front,Right,Hand,Front Right Hand,21,352
Front,Right,Hand,Front Right Hand,20,352
Front,Right,Hand,Front Right Hand,20,351
Front,Right,Hand,Front Right Hand,19,351
Front,Right,Hand,Front Right Hand,19,349
Front,Right,Hand,Front Right Hand,18,349
Front,Right,Hand,Front Right Hand,18,347
Front,Right,Hand,Front Right Hand,17,347
Front,Right,Hand,Front Right Hand,17,345
Front,Right,Hand,Front Right Hand,16,345
Front,Right,Hand,Front Right Hand,16,332
Front,Right,Hand,Front Right Hand,17,332
Front,Right,Hand,Front Right Hand,17,324
Front,Right,Hand,Front Right Hand,18,324
Front,Right,Hand,Front Right Hand,18,318
Front,Right,Hand,Front Right Hand,28,318
Front,Right,Hand,Front Right Hand,28,319
Front,Right,Hand,Front Right Hand,31,319
Front,Right,Hand,Front Right Hand,31,322
Front,Right,Knee,Front Right Knee,101,431
Front,Right,Knee,Front Right Knee,101,430
Front,Right,Knee,Front Right Knee,101,432
Front,Right,Knee,Front Right Knee,100,432
Front,Right,Knee,Front Right Knee,100,436
Front,Right,Knee,Front Right Knee,99,436
Front,Right,Knee,Front Right Knee,99,440
Front,Right,Knee,Front Right Knee,98,440
Front,Right,Knee,Front Right Knee,98,442
Front,Right,Knee,Front Right Knee,97,442
Front,Right,Knee,Front Right Knee,97,445
Front,Right,Knee,Front Right Knee,96,445
Front,Right,Knee,Front Right Knee,96,448
Front,Right,Knee,Front Right Knee,95,448
Front,Right,Knee,Front Right Knee,95,456
Front,Right,Knee,Front Right Knee,68,456
Front,Right,Knee,Front Right Knee,68,447
Front,Right,Knee,Front Right Knee,69,447
Front,Right,Knee,Front Right Knee,69,438
Front,Right,Knee,Front Right Knee,70,438
Front,Right,Knee,Front Right Knee,70,431
Front,Left,Knee,Front Left Knee,168,431
Front,Left,Knee,Front Left Knee,168,433
Front,Left,Knee,Front Left Knee,169,433
Front,Left,Knee,Front Left Knee,169,436
Front,Left,Knee,Front Left Knee,171,436
Front,Left,Knee,Front Left Knee,170,436
Front,Left,Knee,Front Left Knee,170,450
Front,Left,Knee,Front Left Knee,171,450
Front,Left,Knee,Front Left Knee,171,456
Front,Left,Knee,Front Left Knee,172,456
Front,Left,Knee,Front Left Knee,144,456
Front,Left,Knee,Front Left Knee,144,448
Front,Left,Knee,Front Left Knee,143,448
Front,Left,Knee,Front Left Knee,143,445
Front,Left,Knee,Front Left Knee,142,445
Front,Left,Knee,Front Left Knee,142,443
Front,Left,Knee,Front Left Knee,141,443
Front,Left,Knee,Front Left Knee,141,440
Front,Left,Knee,Front Left Knee,140,440
Front,Left,Knee,Front Left Knee,140,439
Front,Left,Knee,Front Left Knee,139,439
Front,Left,Knee,Front Left Knee,139,437
Front,Left,Knee,Front Left Knee,138,437
Front,Left,Knee,Front Left Knee,138,431
Front,Left,Knee,Front Left Knee,137,431
Front,Left,Knee,Front Left Knee,137,430
Front,Left,Knee,Front Left Knee,137,431
Front,Left,Lower Leg,Front Left Lower Leg,172,463
Front,Left,Lower Leg,Front Left Lower Leg,172,465
Front,Left,Lower Leg,Front Left Lower Leg,173,465
Front,Left,Lower Leg,Front Left Lower Leg,173,484
Front,Left,Lower Leg,Front Left Lower Leg,172,484
Front,Left,Lower Leg,Front Left Lower Leg,172,492
Front,Left,Lower Leg,Front Left Lower Leg,171,492
Front,Left,Lower Leg,Front Left Lower Leg,171,496
Front,Left,Lower Leg,Front Left Lower Leg,170,496
Front,Left,Lower Leg,Front Left Lower Leg,170,500
Front,Left,Lower Leg,Front Left Lower Leg,169,500
Front,Left,Lower Leg,Front Left Lower Leg,169,502
Front,Left,Lower Leg,Front Left Lower Leg,168,502
Front,Left,Lower Leg,Front Left Lower Leg,168,505
Front,Left,Lower Leg,Front Left Lower Leg,167,505
Front,Left,Lower Leg,Front Left Lower Leg,167,509
Front,Left,Lower Leg,Front Left Lower Leg,166,509
Front,Left,Lower Leg,Front Left Lower Leg,166,512
Front,Left,Lower Leg,Front Left Lower Leg,165,512
Front,Left,Lower Leg,Front Left Lower Leg,165,515
Front,Left,Lower Leg,Front Left Lower Leg,164,515
Front,Left,Lower Leg,Front Left Lower Leg,164,520
Front,Left,Lower Leg,Front Left Lower Leg,163,520
Front,Left,Lower Leg,Front Left Lower Leg,163,523
Front,Left,Lower Leg,Front Left Lower Leg,162,523
Front,Left,Lower Leg,Front Left Lower Leg,162,528
Front,Left,Lower Leg,Front Left Lower Leg,161,528
Front,Left,Lower Leg,Front Left Lower Leg,161,532
Front,Left,Lower Leg,Front Left Lower Leg,160,532
Front,Left,Lower Leg,Front Left Lower Leg,160,541
Front,Left,Lower Leg,Front Left Lower Leg,159,541
Front,Left,Lower Leg,Front Left Lower Leg,159,546
Front,Left,Lower Leg,Front Left Lower Leg,145,546
Front,Left,Lower Leg,Front Left Lower Leg,145,540
Front,Left,Lower Leg,Front Left Lower Leg,146,540
Front,Left,Lower Leg,Front Left Lower Leg,146,511
Front,Left,Lower Leg,Front Left Lower Leg,145,511
Front,Left,Lower Leg,Front Left Lower Leg,145,506
Front,Left,Lower Leg,Front Left Lower Leg,144,506
Front,Left,Lower Leg,Front Left Lower Leg,144,500
Front,Left,Lower Leg,Front Left Lower Leg,143,500
Front,Left,Lower Leg,Front Left Lower Leg,143,469
Front,Left,Lower Leg,Front Left Lower Leg,144,469
Front,Left,Lower Leg,Front Left Lower Leg,144,463
Front,Right,Lower Leg,Front Right Lower Leg,95,463
Front,Right,Lower Leg,Front Right Lower Leg,95,470
Front,Right,Lower Leg,Front Right Lower Leg,96,470
Front,Right,Lower Leg,Front Right Lower Leg,96,484
Front,Right,Lower Leg,Front Right Lower Leg,97,484
Front,Right,Lower Leg,Front Right Lower Leg,97,490
Front,Right,Lower Leg,Front Right Lower Leg,96,490
Front,Right,Lower Leg,Front Right Lower Leg,96,500
Front,Right,Lower Leg,Front Right Lower Leg,95,500
Front,Right,Lower Leg,Front Right Lower Leg,95,506
Front,Right,Lower Leg,Front Right Lower Leg,94,506
Front,Right,Lower Leg,Front Right Lower Leg,94,511
Front,Right,Lower Leg,Front Right Lower Leg,93,511
Front,Right,Lower Leg,Front Right Lower Leg,93,517
Front,Right,Lower Leg,Front Right Lower Leg,92,517
Front,Right,Lower Leg,Front Right Lower Leg,92,530
Front,Right,Lower Leg,Front Right Lower Leg,93,530
Front,Right,Lower Leg,Front Right Lower Leg,93,539
Front,Right,Lower Leg,Front Right Lower Leg,94,539
Front,Right,Lower Leg,Front Right Lower Leg,94,546
Front,Right,Lower Leg,Front Right Lower Leg,80,546
Front,Right,Lower Leg,Front Right Lower Leg,80,541
Front,Right,Lower Leg,Front Right Lower Leg,79,541
Front,Right,Lower Leg,Front Right Lower Leg,79,533
Front,Right,Lower Leg,Front Right Lower Leg,78,533
Front,Right,Lower Leg,Front Right Lower Leg,78,528
Front,Right,Lower Leg,Front Right Lower Leg,77,528
Front,Right,Lower Leg,Front Right Lower Leg,77,524
Front,Right,Lower Leg,Front Right Lower Leg,76,524
Front,Right,Lower Leg,Front Right Lower Leg,76,520
Front,Right,Lower Leg,Front Right Lower Leg,75,520
Front,Right,Lower Leg,Front Right Lower Leg,75,517
Front,Right,Lower Leg,Front Right Lower Leg,74,517
Front,Right,Lower Leg,Front Right Lower Leg,74,513
Front,Right,Lower Leg,Front Right Lower Leg,73,513
Front,Right,Lower Leg,Front Right Lower Leg,73,510
Front,Right,Lower Leg,Front Right Lower Leg,72,510
Front,Right,Lower Leg,Front Right Lower Leg,72,508
Front,Right,Lower Leg,Front Right Lower Leg,71,508
Front,Right,Lower Leg,Front Right Lower Leg,71,505
Front,Right,Lower Leg,Front Right Lower Leg,70,505
Front,Right,Lower Leg,Front Right Lower Leg,70,501
Front,Right,Lower Leg,Front Right Lower Leg,69,501
Front,Right,Lower Leg,Front Right Lower Leg,69,497
Front,Right,Lower Leg,Front Right Lower Leg,68,497
Front,Right,Lower Leg,Front Right Lower Leg,68,492
Front,Right,Lower Leg,Front Right Lower Leg,67,492
Front,Right,Lower Leg,Front Right Lower Leg,67,487
Front,Right,Lower Leg,Front Right Lower Leg,66,487
Front,Right,Lower Leg,Front Right Lower Leg,66,463
Front,Right,Ankle,Front Right Ankle,96,553
Front,Right,Ankle,Front Right Ankle,96,555
Front,Right,Ankle,Front Right Ankle,97,555
Front,Right,Ankle,Front Right Ankle,97,561
Front,Right,Ankle,Front Right Ankle,79,561
Front,Right,Ankle,Front Right Ankle,79,559
Front,Right,Ankle,Front Right Ankle,80,559
Front,Right,Ankle,Front Right Ankle,80,555
Front,Right,Ankle,Front Right Ankle,81,555
Front,Right,Ankle,Front Right Ankle,81,553
Front,Left,Ankle,Front Left Ankle,158,553
Front,Left,Ankle,Front Left Ankle,158,555
Front,Left,Ankle,Front Left Ankle,159,555
Front,Left,Ankle,Front Left Ankle,159,558
Front,Left,Ankle,Front Left Ankle,160,558
Front,Left,Ankle,Front Left Ankle,160,561
Front,Left,Ankle,Front Left Ankle,141,561
Front,Left,Ankle,Front Left Ankle,141,560
Front,Left,Ankle,Front Left Ankle,142,560
Front,Left,Ankle,Front Left Ankle,142,555
Front,Left,Ankle,Front Left Ankle,143,555
Front,Left,Ankle,Front Left Ankle,143,553
Front,Left,Foot,Front Left Foot,167,568
Front,Left,Foot,Front Left Foot,167,569
Front,Left,Foot,Front Left Foot,169,569
Front,Left,Foot,Front Left Foot,169,570
Front,Left,Foot,Front Left Foot,171,570
Front,Left,Foot,Front Left Foot,171,571
Front,Left,Foot,Front Left Foot,172,571
Front,Left,Foot,Front Left Foot,172,572
Front,Left,Foot,Front Left Foot,174,572
Front,Left,Foot,Front Left Foot,174,574
Front,Left,Foot,Front Left Foot,175,574
Front,Left,Foot,Front Left Foot,173,574
Front,Left,Foot,Front Left Foot,173,575
Front,Left,Foot,Front Left Foot,139,575
Front,Left,Foot,Front Left Foot,139,568
Front,Right,Foot,Front Right Foot,100,568
Front,Right,Foot,Front Right Foot,99,568
Front,Right,Foot,Front Right Foot,99,574
Front,Right,Foot,Front Right Foot,98,574
Front,Right,Foot,Front Right Foot,98,575
Front,Right,Foot,Front Right Foot,65,575
Front,Right,Foot,Front Right Foot,65,574
Front,Right,Foot,Front Right Foot,64,574
Front,Right,Foot,Front Right Foot,65,574
Front,Right,Foot,Front Right Foot,65,572
Front,Right,Foot,Front Right Foot,66,572
Front,Right,Foot,Front Right Foot,66,571
Front,Right,Foot,Front Right Foot,68,571
Front,Right,Foot,Front Right Foot,68,570
Front,Right,Foot,Front Right Foot,70,570
Front,Right,Foot,Front Right Foot,70,569
Front,Right,Foot,Front Right Foot,71,569
Front,Right,Foot,Front Right Foot,71,568
Back,Right,Head,Back Right Head,418,21
Back,Right,Head,Back Right Head,419,21
Back,Right,Head,Back Right Head,419,22
Back,Right,Head,Back Right Head,420,22
Back,Right,Head,Back Right Head,420,23
Back,Right,Head,Back Right Head,421,23
Back,Right,Head,Back Right Head,421,24
Back,Right,Head,Back Right Head,422,24
Back,Right,Head,Back Right Head,422,25
Back,Right,Head,Back Right Head,423,25
Back,Right,Head,Back Right Head,423,26
Back,Right,Head,Back Right Head,424,26
Back,Right,Head,Back Right Head,424,27
Back,Right,Head,Back Right Head,425,27
Back,Right,Head,Back Right Head,425,28
Back,Right,Head,Back Right Head,426,28
Back,Right,Head,Back Right Head,426,30
Back,Right,Head,Back Right Head,427,30
Back,Right,Head,Back Right Head,427,31
Back,Right,Head,Back Right Head,428,31
Back,Right,Head,Back Right Head,428,35
Back,Right,Head,Back Right Head,429,35
Back,Right,Head,Back Right Head,429,53
Back,Right,Head,Back Right Head,430,53
Back,Right,Head,Back Right Head,430,55
Back,Right,Head,Back Right Head,431,55
Back,Right,Head,Back Right Head,431,58
Back,Right,Head,Back Right Head,430,58
Back,Right,Head,Back Right Head,430,60
Back,Right,Head,Back Right Head,429,60
Back,Right,Head,Back Right Head,429,61
Back,Right,Head,Back Right Head,428,61
Back,Right,Head,Back Right Head,428,63
Back,Right,Head,Back Right Head,426,63
Back,Right,Head,Back Right Head,426,64
Back,Right,Head,Back Right Head,425,64
Back,Right,Head,Back Right Head,425,65
Back,Right,Head,Back Right Head,424,65
Back,Right,Head,Back Right Head,424,74
Back,Right,Head,Back Right Head,423,74
Back,Right,Head,Back Right Head,423,78
Back,Right,Head,Back Right Head,422,78
Back,Right,Head,Back Right Head,422,80
Back,Right,Head,Back Right Head,421,80
Back,Right,Head,Back Right Head,421,82
Back,Right,Head,Back Right Head,421,81
Back,Right,Head,Back Right Head,418,81
Back,Right,Head,Back Right Head,418,80
Back,Right,Head,Back Right Head,416,80
Back,Right,Head,Back Right Head,416,79
Back,Right,Head,Back Right Head,415,79
Back,Right,Head,Back Right Head,415,78
Back,Right,Head,Back Right Head,412,78
Back,Right,Head,Back Right Head,412,77
Back,Right,Head,Back Right Head,409,77
Back,Right,Head,Back Right Head,409,18
Back,Right,Head,Back Right Head,413,18
Back,Right,Head,Back Right Head,413,19
Back,Right,Head,Back Right Head,416,19
Back,Right,Head,Back Right Head,416,20
Back,Left,Head,Back Left Head,395,20
Back,Left,Head,Back Left Head,395,19
Back,Left,Head,Back Left Head,397,19
Back,Left,Head,Back Left Head,397,18
Back,Left,Head,Back Left Head,402,18
Back,Left,Head,Back Left Head,401,18
Back,Left,Head,Back Left Head,401,77
Back,Left,Head,Back Left Head,398,77
Back,Left,Head,Back Left Head,398,78
Back,Left,Head,Back Left Head,396,78
Back,Left,Head,Back Left Head,396,79
Back,Left,Head,Back Left Head,394,79
Back,Left,Head,Back Left Head,394,80
Back,Left,Head,Back Left Head,392,80
Back,Left,Head,Back Left Head,392,81
Back,Left,Head,Back Left Head,389,81
Back,Left,Head,Back Left Head,389,82
Back,Left,Head,Back Left Head,389,80
Back,Left,Head,Back Left Head,388,80
Back,Left,Head,Back Left Head,388,77
Back,Left,Head,Back Left Head,387,77
Back,Left,Head,Back Left Head,387,72
Back,Left,Head,Back Left Head,386,72
Back,Left,Head,Back Left Head,386,69
Back,Left,Head,Back Left Head,385,69
Back,Left,Head,Back Left Head,385,64
Back,Left,Head,Back Left Head,384,64
Back,Left,Head,Back Left Head,384,63
Back,Left,Head,Back Left Head,383,63
Back,Left,Head,Back Left Head,383,62
Back,Left,Head,Back Left Head,382,62
Back,Left,Head,Back Left Head,382,61
Back,Left,Head,Back Left Head,381,61
Back,Left,Head,Back Left Head,381,60
Back,Left,Head,Back Left Head,380,60
Back,Left,Head,Back Left Head,380,53
Back,Left,Head,Back Left Head,381,53
Back,Left,Head,Back Left Head,381,52
Back,Left,Head,Back Left Head,382,52
Back,Left,Head,Back Left Head,382,31
Back,Left,Head,Back Left Head,383,31
Back,Left,Head,Back Left Head,383,30
Back,Left,Head,Back Left Head,384,30
Back,Left,Head,Back Left Head,384,28
Back,Left,Head,Back Left Head,385,28
Back,Left,Head,Back Left Head,385,26
Back,Left,Head,Back Left Head,387,26
Back,Left,Head,Back Left Head,387,25
Back,Left,Head,Back Left Head,388,25
Back,Left,Head,Back Left Head,388,24
Back,Left,Head,Back Left Head,389,24
Back,Left,Head,Back Left Head,389,23
Back,Left,Head,Back Left Head,390,23
Back,Left,Head,Back Left Head,390,22
Back,Left,Head,Back Left Head,391,22
Back,Left,Head,Back Left Head,391,21
Back,Left,Head,Back Left Head,393,21
Back,Left,Neck,Back Left Neck,395,87
Back,Left,Neck,Back Left Neck,395,86
Back,Left,Neck,Back Left Neck,397,86
Back,Left,Neck,Back Left Neck,397,85
Back,Left,Neck,Back Left Neck,400,85
Back,Left,Neck,Back Left Neck,400,84
